Customer_ID,Recency,Frequency,Monetary,Future_Spend,Is_Churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,First_Purchase,Last_Purchase,Total_Transactions,Avg_Transaction,Std_Transaction,Category_Diversity,Avg_Quantity,Avg_Discount,Tenure_Days,Avg_Purchase_Freq,Last_Purchase_Month,Tech_Sales,Tech_Customer,Action_Segment
MJ-17740,112,6,6223.51,97.236,0,3,4,5,12,Regular Customers,2015-06-09,2017-03-11,13,478.7315384615385,1223.6975018389016,2,3.3846153846153846,0.2,641,49.30769230769231,3,4549.400000000001,1,Tech Loyal
MK-17905,15,6,2218.384,83.98400000000001,0,5,4,4,13,Champions,2014-11-18,2017-06-16,15,147.89226666666667,284.20854132622577,3,4.333333333333333,0.31333333333333335,941,62.733333333333334,6,43.6,1,Tech Loyal
MK-18160,58,4,1031.602,0.0,1,4,2,2,8,Needs Attention,2014-12-19,2017-05-04,11,93.78200000000001,172.4238131117625,2,3.909090909090909,0.0818181818181818,867,78.81818181818181,5,247.8,1,Tech Loyal
ML-17395,142,8,2658.4629999999997,64.38,0,3,5,4,12,Regular Customers,2014-02-14,2017-02-09,18,147.69238888888887,134.8613428190507,3,3.5,0.15833333333333333,1091,60.611111111111114,2,1376.9279999999999,1,Tech Loyal
ML-17410,33,4,1447.28,1474.22,0,5,2,3,10,Regular Customers,2014-11-14,2017-05-29,8,180.91,305.58382525445097,3,3.75,0.025,927,115.875,5,869.17,1,Tech Loyal
ML-17755,6,4,767.97,1303.944,0,5,2,2,9,Needs Attention,2016-08-04,2017-06-25,10,76.797,123.84606195775643,3,3.8,0.1,325,32.5,6,408.744,1,Tech Loyal
ML-18040,27,2,67.21000000000001,674.872,0,5,1,1,7,Needs Attention,2017-03-26,2017-06-04,2,33.605000000000004,38.516106371231245,2,5.0,0.4,70,35.0,6,0.0,0,Standard
ML-18265,762,1,10.272,151.96,0,1,1,1,3,Hibernating,2015-05-31,2015-05-31,1,10.272,,1,3.0,0.2,0,0.0,5,0.0,0,Standard
MM-17260,140,3,977.0300000000001,336.993,0,3,1,2,6,Needs Attention,2014-05-28,2017-02-11,4,244.25750000000002,261.22969772660485,2,2.75,0.125,990,247.5,2,0.0,0,Standard
MM-17920,152,8,3680.384,113.696,0,3,5,5,13,Regular Customers,2014-01-13,2017-01-30,12,306.69866666666667,524.2477199481061,3,3.8333333333333335,0.125,1113,92.75,1,153.824,1,Tech Loyal
MM-18055,54,5,1152.204,1597.677,0,4,3,2,9,Potential Loyalists,2014-04-11,2017-05-08,11,104.74581818181818,106.78478657731934,3,4.181818181818182,0.2727272727272727,1123,102.0909090909091,5,323.024,1,Tech Loyal
MM-18280,21,7,705.164,70.25,0,5,4,2,11,Potential Loyalists,2014-01-20,2017-06-10,9,78.35155555555555,76.33008390390893,3,2.888888888888889,0.18888888888888888,1237,137.44444444444446,6,207.984,1,Tech Loyal
MN-17935,141,4,633.728,1844.218,0,3,2,1,6,Needs Attention,2014-02-16,2017-02-10,6,105.62133333333333,230.53958980675458,2,3.1666666666666665,0.3666666666666667,1090,181.66666666666666,2,575.968,1,Tech Loyal
MO-17500,270,3,831.212,91.275,0,2,1,2,5,Hibernating,2014-11-28,2016-10-04,4,207.803,343.4855257872351,3,3.5,0.15000000000000002,676,169.0,10,31.86,1,Tech Loyal
MO-17800,22,6,821.227,865.8,0,5,4,2,11,Potential Loyalists,2015-09-17,2017-06-09,8,102.653375,90.30741613422059,3,4.375,0.225,631,78.875,6,22.0,1,Tech Loyal
MO-17950,821,1,130.288,24.0,0,1,1,1,3,Hibernating,2015-04-02,2015-04-02,3,43.42933333333334,9.790680739015714,2,4.0,0.4000000000000001,0,0.0,4,98.096,1,Standard
MP-17470,537,7,3206.132,0.0,1,1,4,4,9,At Risk,2014-03-30,2016-01-11,14,229.00942857142857,268.17939130070675,3,5.5,0.12142857142857144,652,46.57142857142857,1,323.704,1,Tech Loyal
MP-17965,184,7,3642.382,341.26,0,3,4,5,12,Regular Customers,2015-04-18,2016-12-29,17,214.25776470588235,422.57009770503305,3,3.0,0.30000000000000004,621,36.529411764705884,12,1233.106,1,At-Risk High-Value
MP-18175,141,7,4831.194,256.726,0,3,4,5,12,Regular Customers,2014-03-28,2017-02-10,13,371.6303076923077,359.07132819315643,3,3.4615384615384617,0.18076923076923077,1050,80.76923076923077,2,999.96,1,Tech Loyal
MR-17545,998,2,137.6,501.5780000000001,0,1,1,1,3,Hibernating,2014-09-03,2014-10-07,2,68.8,86.43673293224356,2,5.0,0.5,34,17.0,10,0.0,0,Standard
MS-17365,91,10,7443.6900000000005,0.0,1,4,5,5,14,Champions,2014-09-09,2017-04-01,24,310.15375,757.5864690507642,3,4.375,0.16041666666666668,935,38.958333333333336,4,2002.214,1,Tech Loyal
MS-17530,252,4,475.65599999999995,0.0,1,2,2,1,5,Hibernating,2014-11-04,2016-10-22,7,67.95085714285713,108.66218638733619,3,3.0,0.15714285714285717,718,102.57142857142857,10,9.588,1,Tech Loyal
MS-17710,231,6,1613.402,0.0,1,2,4,3,9,At Risk,2014-03-24,2016-11-12,15,107.56013333333334,173.8044707044042,3,3.2,0.22,964,64.26666666666667,11,122.958,1,Tech Loyal
MS-17770,233,8,2950.728,193.95,0,2,5,4,11,At Risk,2014-07-04,2016-11-10,18,163.92933333333335,240.3391573990683,3,3.888888888888889,0.10555555555555556,860,47.77777777777778,11,1163.534,1,Tech Loyal
MS-17830,270,4,370.348,0.0,1,2,2,1,5,Hibernating,2014-01-09,2016-10-04,5,74.06960000000001,96.72885433416442,3,2.8,0.18,999,199.8,10,31.2,1,Tech Loyal
MS-17980,575,5,267.108,588.008,0,1,3,1,5,Regular Customers,2014-06-30,2015-12-04,6,44.518,32.175195589149105,2,4.166666666666667,0.13333333333333333,522,87.0,12,106.7,1,Tech Loyal
MT-17815,110,5,2854.659,35.48,0,3,3,4,10,Regular Customers,2015-11-06,2017-03-13,9,317.18433333333337,798.0365841642223,3,3.3333333333333335,0.14444444444444443,493,54.77777777777778,3,299.9,1,Tech Loyal
MT-18070,21,4,1319.4498,0.0,1,5,2,2,9,Needs Attention,2014-09-25,2017-06-10,11,119.94998181818183,169.01533716820975,3,4.0,0.2427272727272727,989,89.9090909090909,6,279.96,1,Tech Loyal
MV-17485,99,7,1109.862,450.188,0,4,4,2,10,Potential Loyalists,2014-01-20,2017-03-24,12,92.4885,118.34807333723843,2,3.3333333333333335,0.17500000000000002,1159,96.58333333333333,3,0.0,0,Standard
MV-18190,212,6,1671.234,63.339999999999996,0,2,4,3,9,At Risk,2014-01-30,2016-12-01,9,185.69266666666667,273.4217735148391,3,3.4444444444444446,0.08333333333333333,1036,115.11111111111111,12,895.848,1,Tech Loyal
MW-18220,186,6,5310.46,31.44,0,3,4,5,12,Regular Customers,2014-08-25,2016-12-27,13,408.49692307692305,435.35376680320985,3,3.6923076923076925,0.08461538461538462,855,65.76923076923077,12,3510.8140000000003,1,At-Risk High-Value
MW-18235,1137,1,3333.8999999999996,1919.976,0,1,1,4,6,Regular Customers,2014-05-21,2014-05-21,2,1666.9499999999998,1483.4817426581292,2,5.0,0.0,0,0.0,5,617.97,1,Standard
MY-17380,121,3,1556.784,697.501,0,3,1,3,7,Regular Customers,2015-10-26,2017-03-02,8,194.598,295.315029976948,3,2.625,0.33749999999999997,493,61.625,3,676.716,1,Tech Loyal
MY-18295,58,9,4012.656,140.04,0,4,5,5,14,Champions,2014-04-28,2017-05-04,17,236.03858823529413,337.2834324939225,3,4.647058823529412,0.25411764705882356,1102,64.82352941176471,5,1062.96,1,VIP Recent
MZ-17335,97,3,567.7760000000001,25.83,0,4,1,1,6,Needs Attention,2015-11-08,2017-03-26,5,113.55520000000001,160.51579490255784,3,1.6,0.08,504,100.8,3,371.97,1,Tech Loyal
MZ-17515,100,6,2564.906,0.0,1,4,4,4,12,Champions,2014-04-04,2017-03-23,10,256.4906,633.3393361512365,3,3.9,0.27999999999999997,1084,108.4,3,102.13,1,Tech Loyal
NB-18580,983,2,273.87199999999996,0.0,1,1,1,1,3,Hibernating,2014-09-26,2014-10-22,2,136.93599999999998,9.922122353609632,2,3.5,0.1,26,13.0,10,0.0,0,Standard
NB-18655,258,6,1753.612,218.987,0,2,4,3,9,At Risk,2014-12-05,2016-10-16,9,194.84577777777778,143.70390942296748,3,4.111111111111111,0.20555555555555557,681,75.66666666666667,10,369.576,1,Tech Loyal
NC-18340,42,5,2461.404,0.0,1,5,3,4,12,Loyal Customers,2014-03-30,2017-05-20,17,144.7884705882353,245.0120530142644,2,3.176470588235294,0.0411764705882353,1147,67.47058823529412,5,699.33,1,Tech Loyal
NC-18415,260,5,489.704,1729.286,0,2,3,1,6,Regular Customers,2014-05-03,2016-10-14,11,44.51854545454545,40.083207347625354,3,2.1818181818181817,0.21818181818181823,895,81.36363636363636,10,22.704,1,Tech Loyal
NC-18535,91,4,7751.242,490.49699999999996,0,4,2,5,11,Regular Customers,2014-07-23,2017-04-01,10,775.1242,1444.6884231914892,3,4.5,0.095,983,98.3,4,5810.528,1,Tech Loyal
NC-18625,22,5,1821.742,0.0,1,5,3,3,11,Loyal Customers,2014-10-29,2017-06-09,9,202.41577777777778,299.418729925909,3,3.2222222222222223,0.24444444444444446,954,106.0,6,160.356,1,Tech Loyal
ND-18370,76,7,4269.588,56.550999999999995,0,4,4,5,13,Champions,2014-01-13,2017-04-16,16,266.84925,490.03036748015256,3,3.8125,0.18125000000000002,1189,74.3125,4,1112.98,1,VIP Recent
ND-18460,1,6,2893.455,0.0,1,5,4,4,13,Champions,2014-02-06,2017-06-30,8,361.681875,534.8496743407541,3,4.5,0.0875,1240,155.0,6,306.56,1,Tech Loyal
NF-18385,278,4,6540.73,1782.096,0,2,2,5,9,Regular Customers,2014-02-11,2016-09-26,11,594.6118181818182,757.078704231709,3,3.8181818181818183,0.2727272727272727,958,87.0909090909091,9,4161.7919999999995,1,At-Risk High-Value
NF-18475,343,4,377.16200000000003,0.0,1,1,2,1,4,Hibernating,2014-03-14,2016-07-23,4,94.29050000000001,123.51802989982205,2,3.25,0.25,862,215.5,7,269.98,1,Tech Loyal
NF-18595,790,5,1635.364,396.108,0,1,3,3,7,At Risk,2014-04-19,2015-05-03,10,163.53640000000001,280.2413623746502,2,4.4,0.12000000000000002,379,37.9,5,0.0,0,Standard
NG-18355,135,3,1215.024,654.556,0,3,1,2,6,Needs Attention,2014-11-24,2017-02-16,10,121.5024,174.93569332706866,3,2.5,0.08,815,81.5,2,14.99,1,Tech Loyal
NG-18430,587,4,616.778,779.1600000000001,0,1,2,1,4,Hibernating,2014-11-24,2015-11-22,6,102.79633333333334,185.34358449718906,2,4.333333333333333,0.06666666666666667,363,60.5,11,479.96,1,Tech Loyal
NH-18610,7,7,2673.29,0.0,1,5,4,4,13,Champions,2014-03-02,2017-06-24,11,243.02636363636364,356.81654198292784,3,4.7272727272727275,0.05454545454545456,1210,110.0,6,367.51,1,Tech Loyal
NK-18490,13,4,412.98199999999997,159.066,0,5,2,1,8,Needs Attention,2015-05-28,2017-06-18,6,68.83033333333333,108.30207735342228,1,5.5,0.16666666666666666,752,125.33333333333333,6,0.0,0,Standard
NL-18310,397,3,259.20799999999997,1158.882,0,1,1,1,3,Hibernating,2014-10-31,2016-05-30,4,64.80199999999999,31.727584717403243,3,3.25,0.1,577,144.25,5,73.584,1,Tech Loyal
NM-18445,768,6,6445.424,13.92,0,1,4,5,10,At Risk,2014-02-08,2015-05-25,13,495.80184615384616,1075.6663383008884,3,3.1538461538461537,0.03076923076923077,471,36.23076923076923,5,5027.88,1,At-Risk High-Value
NM-18520,62,10,2161.979,0.0,1,4,5,4,13,Champions,2015-09-08,2017-04-30,15,144.1319333333333,419.2632255793602,3,4.0,0.26,600,40.0,4,1829.65,1,Tech Loyal
NP-18325,573,5,5436.68,92.94,0,1,3,5,9,At Risk,2014-05-13,2015-12-06,20,271.834,330.1470080370099,3,3.7,0.06000000000000001,572,28.6,12,2189.704,1,At-Risk High-Value
NP-18670,223,3,1554.462,2353.94,0,2,1,3,6,Regular Customers,2015-02-27,2016-11-20,4,388.6155,440.6768628685498,2,4.75,0.05,632,158.0,11,1539.8419999999999,1,Tech Loyal
NP-18685,224,6,1228.698,0.0,1,2,4,2,8,Regular Customers,2014-03-07,2016-11-19,7,175.52828571428572,365.34287419980075,3,3.2857142857142856,0.18571428571428572,988,141.14285714285714,11,999.98,1,Tech Loyal
NP-18700,5,6,7880.7425,22.439999999999998,0,5,4,5,14,Champions,2014-09-05,2017-06-26,11,716.4311363636364,1055.3099131327274,3,5.0,0.23181818181818184,1025,93.18181818181819,6,911.648,1,VIP Recent
NR-18550,28,5,2367.277,0.0,1,5,3,4,12,Loyal Customers,2014-06-07,2017-06-03,13,182.09823076923078,155.86772528127486,3,2.8461538461538463,0.22307692307692306,1092,84.0,6,820.352,1,Tech Loyal
NS-18505,163,2,1897.759,678.104,0,3,1,3,7,Regular Customers,2016-11-24,2017-01-19,10,189.7759,282.49408818846695,3,3.0,0.23000000000000004,56,5.6,1,822.1680000000001,1,Promotion Responsive
NS-18640,26,12,2897.519,67.304,0,5,5,4,14,Champions,2014-06-25,2017-06-05,24,120.72995833333333,154.57248041318724,3,4.125,0.19166666666666665,1076,44.833333333333336,6,713.37,1,Tech Loyal
NW-18400,240,6,7203.694,30.32,0,2,4,5,11,At Risk,2014-06-21,2016-11-03,21,343.03304761904764,633.8422060069427,3,3.5238095238095237,0.22380952380952382,866,41.23809523809524,11,3781.2,1,At-Risk High-Value
NZ-18565,62,7,2029.5140000000001,458.79600000000005,0,4,4,3,11,Loyal Customers,2014-08-02,2017-04-30,16,126.84462500000001,234.52162756353624,3,3.75,0.20625,1002,62.625,4,277.184,1,Tech Loyal
ON-18715,228,9,1567.52,0.0,1,2,5,3,10,At Risk,2014-09-13,2016-11-15,15,104.50133333333333,159.8766656406774,3,3.8666666666666667,0.16,794,52.93333333333333,11,205.964,1,Tech Loyal
OT-18730,5,4,3210.194,608.4300000000001,0,5,2,4,11,Regular Customers,2015-04-20,2017-06-26,8,401.27425,590.9973616682106,2,4.875,0.19999999999999998,798,99.75,6,0.0,0,Standard
PA-19060,217,5,614.56,114.848,0,2,3,1,6,Regular Customers,2014-05-17,2016-11-26,6,102.42666666666666,123.31643180479503,2,3.8333333333333335,0.18333333333333332,924,154.0,11,339.96,1,Tech Loyal
PB-18805,259,2,243.31199999999998,497.04400000000004,0,2,1,1,4,Hibernating,2015-11-20,2016-10-15,5,48.6624,18.11975575994334,1,6.6,0.08,330,66.0,10,0.0,0,Standard
PB-19105,468,2,616.6479999999999,71.676,0,1,1,1,3,Hibernating,2014-11-15,2016-03-20,2,308.32399999999996,419.076733365144,2,5.0,0.2,491,245.5,3,11.992,1,Standard
PB-19150,443,7,1257.15,199.8,0,1,4,2,7,Regular Customers,2014-07-14,2016-04-14,10,125.715,161.02760426778454,3,4.4,0.14,640,64.0,4,102.24,1,Tech Loyal
PB-19210,506,2,132.738,0.0,1,1,1,1,3,Hibernating,2014-11-23,2016-02-11,2,66.369,5.036014495610594,2,5.0,0.1,445,222.5,2,69.93,1,Standard
PC-18745,216,3,1830.876,1.188,0,2,1,3,6,Regular Customers,2014-12-31,2016-11-27,4,457.719,745.6573789536318,2,5.0,0.1,697,174.25,11,0.0,0,Standard
PC-19000,700,2,1061.488,0.0,1,1,1,2,4,Hibernating,2014-04-08,2015-08-01,3,353.82933333333335,564.3206406196156,2,6.0,0.13333333333333333,480,160.0,8,0.0,0,Standard
PF-19120,653,4,9062.864,0.0,1,1,2,5,8,Regular Customers,2014-05-05,2015-09-17,19,476.99284210526315,1017.4096812206346,3,3.9473684210526314,0.12105263157894738,500,26.31578947368421,9,1321.622,1,At-Risk High-Value
PF-19165,14,6,2770.0,0.0,1,5,4,4,13,Champions,2014-09-20,2017-06-17,10,277.0,407.1306321617724,3,3.4,0.05,1001,100.1,6,529.97,1,Tech Loyal
PF-19225,184,3,1636.9060000000002,569.222,0,3,1,3,7,Regular Customers,2016-06-26,2016-12-29,6,272.8176666666667,411.6324620112785,3,3.6666666666666665,0.06666666666666667,186,31.0,12,218.89999999999998,1,Tech Loyal
PG-18820,225,10,2719.917,366.99,0,2,5,4,11,At Risk,2014-05-09,2016-11-18,19,143.15352631578946,175.21933393396733,3,3.3684210526315788,0.19999999999999998,924,48.63157894736842,11,1438.1,1,Tech Loyal
PG-18895,11,7,1925.134,62.03,0,5,4,3,12,Loyal Customers,2014-05-11,2017-06-20,14,137.50957142857143,162.2541354412953,3,3.7142857142857144,0.1142857142857143,1136,81.14285714285714,6,1278.8319999999999,1,Tech Loyal
PJ-18835,43,6,1141.194,78.89599999999999,0,5,4,2,11,Potential Loyalists,2014-05-28,2017-05-19,10,114.1194,250.67543629703948,2,3.5,0.08,1087,108.7,5,182.508,1,Tech Loyal
PJ-19015,11,6,1814.3220000000001,9.912,0,5,4,3,12,Loyal Customers,2014-04-07,2017-06-20,9,201.59133333333335,453.1092977008969,3,2.4444444444444446,0.06666666666666668,1170,130.0,6,1625.8700000000001,1,Tech Loyal
PK-18910,301,2,1441.152,0.0,1,2,1,3,6,Regular Customers,2014-04-04,2016-09-03,3,480.384,587.3002384028122,2,4.666666666666667,0.3666666666666667,883,294.3333333333333,9,280.782,1,Standard
PK-19075,118,8,2692.858,5954.075999999999,0,3,5,4,12,Regular Customers,2014-11-11,2017-03-05,19,141.72936842105264,195.95049100678764,3,3.526315789473684,0.05789473684210527,845,44.473684210526315,3,35.168,1,Tech Loyal
PL-18925,9,4,216.71099999999998,22.77,0,5,2,1,8,Needs Attention,2014-11-01,2017-06-22,7,30.958714285714283,26.46443675774646,2,3.7142857142857144,0.2857142857142857,964,137.71428571428572,6,83.976,1,Tech Loyal
PM-18940,204,3,1405.402,0.0,1,2,1,3,6,Regular Customers,2014-05-04,2016-12-09,4,351.3505,474.5419659907154,2,4.0,0.15,950,237.5,12,0.0,0,Standard
PM-19135,252,3,3424.518,691.144,0,2,1,5,8,Regular Customers,2015-12-19,2016-10-22,5,684.9036,978.6830415496122,3,5.8,0.1,308,61.6,10,2249.91,1,At-Risk High-Value
PN-18775,67,6,1298.6460000000002,168.506,0,4,4,2,10,Potential Loyalists,2015-08-07,2017-04-25,11,118.0587272727273,182.68441248069905,3,3.3636363636363638,0.1272727272727273,627,57.0,4,45.408,1,Tech Loyal
PO-18850,286,6,2165.7212,5308.107,0,2,4,4,10,At Risk,2014-11-02,2016-09-18,12,180.47676666666666,256.8922191551771,3,3.5,0.22666666666666668,686,57.166666666666664,9,379.67400000000004,1,Tech Loyal
PO-18865,34,4,1655.712,837.5020000000001,0,5,2,3,10,Regular Customers,2014-03-23,2017-05-28,6,275.952,195.50628208832572,3,3.3333333333333335,0.03333333333333333,1162,193.66666666666666,5,604.752,1,Tech Loyal
PO-19180,66,8,4493.093,399.95,0,4,5,5,14,Champions,2015-08-11,2017-04-26,17,264.2995882352941,326.41999625119837,3,3.5294117647058822,0.11176470588235295,624,36.705882352941174,4,1842.921,1,VIP Recent
PO-19195,580,4,820.136,236.722,0,1,2,2,5,Hibernating,2014-01-04,2015-11-29,8,102.517,133.30406168927166,3,2.75,0.21250000000000002,694,86.75,11,168.94,1,Tech Loyal
PP-18955,44,9,6853.0779999999995,399.53,0,4,5,5,14,Champions,2014-08-26,2017-05-18,32,214.15868749999998,421.4453179434022,3,4.0625,0.0875,996,31.125,5,1075.478,1,VIP Recent
PR-18880,560,3,312.248,1527.93,0,1,1,1,3,Hibernating,2014-09-05,2015-12-19,4,78.062,55.50346127344972,2,2.5,0.2,470,117.5,12,158.376,1,Tech Loyal
PS-18760,75,5,1664.222,517.2570000000001,0,4,3,3,10,Loyal Customers,2014-06-15,2017-04-17,15,110.94813333333333,134.3470688934696,3,3.7333333333333334,0.09333333333333332,1037,69.13333333333334,4,674.4300000000001,1,Tech Loyal
PS-18970,102,6,1222.219,56.42,0,3,4,2,9,Regular Customers,2014-04-15,2017-03-21,11,111.11081818181819,113.75586197538848,2,4.2727272727272725,0.06363636363636363,1071,97.36363636363636,3,0.0,0,Standard
PS-19045,54,7,6843.634,0.0,1,4,4,5,13,Champions,2014-12-20,2017-05-08,13,526.4333846153846,1044.2346630840486,3,3.6153846153846154,0.0846153846153846,870,66.92307692307692,5,3427.9320000000002,1,VIP Recent
PT-19090,299,2,98.636,61.936,0,2,1,1,4,Hibernating,2014-09-12,2016-09-05,2,49.318,62.42055821602367,1,4.0,0.5,724,362.0,9,0.0,0,Standard
PV-18985,112,4,1188.786,1687.2600000000002,0,3,2,2,7,Needs Attention,2014-07-12,2017-03-11,11,108.07145454545456,195.21000935216594,3,3.6363636363636362,0.08181818181818182,973,88.45454545454545,3,93.17,1,Tech Loyal
PW-19030,4,8,3344.796,110.12,0,5,5,4,14,Champions,2014-05-16,2017-06-27,11,304.0723636363636,445.0758792474094,3,3.6363636363636362,0.045454545454545456,1138,103.45454545454545,6,2577.3500000000004,1,Tech Loyal
PW-19240,282,7,3922.4150000000004,0.0,1,2,4,5,11,At Risk,2014-11-18,2016-09-22,12,326.8679166666667,713.3157224206171,3,3.25,0.1708333333333333,674,56.166666666666664,9,307.98,1,At-Risk High-Value
QJ-19255,62,8,5903.308,205.03,0,4,5,5,14,Champions,2014-03-17,2017-04-30,12,491.94233333333335,1245.7885962171133,3,4.5,0.13333333333333333,1140,95.0,4,797.4800000000001,1,VIP Recent
RA-19285,1,6,1598.016,1019.89,0,5,4,3,12,Loyal Customers,2014-12-13,2017-06-30,11,145.27418181818183,356.93872638362404,3,3.6363636363636362,0.16363636363636364,930,84.54545454545455,6,1267.728,1,Tech Loyal
RA-19885,349,4,2321.018,1511.296,0,1,2,4,7,Regular Customers,2014-04-08,2016-07-17,7,331.574,460.70132027739334,2,3.5714285714285716,0.028571428571428574,831,118.71428571428571,7,0.0,0,Standard
RA-19915,281,7,4278.87,514.673,0,2,4,5,11,At Risk,2014-06-30,2016-09-23,16,267.429375,514.3968529383872,3,3.625,0.25,816,51.0,9,2188.522,1,At-Risk High-Value
RA-19945,14,4,1365.5325,321.39,0,5,2,3,10,Regular Customers,2014-08-29,2017-06-17,6,227.58875,215.66733783810426,3,2.8333333333333335,0.2916666666666667,1023,170.5,6,25.488,1,Tech Loyal
RB-19330,957,1,670.3779999999999,337.81800000000004,0,1,1,2,4,Hibernating,2014-11-17,2014-11-17,2,335.18899999999996,456.424699333855,2,3.5,0.25,0,0.0,11,0.0,0,Standard
RB-19360,100,4,14966.541,150.798,0,4,2,5,11,Regular Customers,2016-04-01,2017-03-23,15,997.7693999999999,3597.6888372712237,3,3.533333333333333,0.08666666666666667,356,23.733333333333334,3,14145.455999999998,1,Tech Loyal
RB-19435,730,6,1841.1960000000001,821.89,0,1,4,3,8,At Risk,2014-03-11,2015-07-02,12,153.43300000000002,235.12279823646506,3,3.75,0.21666666666666667,478,39.833333333333336,7,806.954,1,Tech Loyal
RB-19465,9,9,4502.736,212.73000000000002,0,5,5,5,15,Champions,2014-03-14,2017-06-22,19,236.9861052631579,299.13291163812016,3,3.736842105263158,0.1631578947368421,1196,62.94736842105263,6,1297.572,1,VIP Recent
RB-19570,168,4,328.81600000000003,199.73,0,3,2,1,6,Needs Attention,2016-04-28,2017-01-14,6,54.802666666666674,71.77968384067087,3,4.0,0.25,261,43.5,1,7.92,1,Tech Loyal
RB-19645,466,5,221.084,0.0,1,1,3,1,5,Regular Customers,2014-08-23,2016-03-22,7,31.583428571428573,22.1937752748914,3,4.142857142857143,0.14285714285714285,577,82.42857142857143,3,58.58,1,Tech Loyal
RB-19705,553,2,291.578,1775.8719999999998,0,1,1,1,3,Hibernating,2015-08-22,2015-12-26,2,145.789,182.8139729944076,2,3.5,0.15,126,63.0,12,0.0,0,Standard
RB-19795,49,6,1939.556,3693.76,0,4,4,3,11,Loyal Customers,2014-06-03,2017-05-13,12,161.62966666666668,177.69836440815467,2,4.666666666666667,0.25833333333333336,1075,89.58333333333333,5,956.384,1,Tech Loyal
RC-19825,187,6,966.409,0.0,1,3,4,2,9,Regular Customers,2014-12-05,2016-12-26,10,96.6409,107.25708254723529,3,2.9,0.11000000000000001,752,75.2,12,328.224,1,Tech Loyal
RC-19960,229,5,851.248,34.504,0,2,3,2,7,Regular Customers,2014-08-25,2016-11-14,10,85.12480000000001,77.73544961212998,3,4.3,0.16999999999999998,812,81.2,11,187.95,1,Tech Loyal
RD-19480,42,6,3297.05,975.88,0,5,4,4,13,Champions,2014-06-08,2017-05-20,9,366.3388888888889,605.3879971201205,3,4.0,0.1111111111111111,1077,119.66666666666667,5,1324.696,1,Tech Loyal
RD-19585,153,8,2657.006,255.88799999999998,0,3,5,4,12,Regular Customers,2014-04-02,2017-01-29,17,156.2944705882353,263.456621803789,3,3.823529411764706,0.023529411764705882,1033,60.76470588235294,1,2173.346,1,Tech Loyal
RD-19660,282,4,1208.692,1577.94,0,2,2,2,6,Hibernating,2015-04-12,2016-09-22,4,302.173,331.20672591197985,2,5.0,0.1,529,132.25,9,0.0,0,Standard
RD-19720,94,9,1408.6490000000001,11.088,0,4,5,3,12,Loyal Customers,2014-07-20,2017-03-29,19,74.13942105263159,78.16478817168237,3,3.736842105263158,0.12894736842105264,983,51.73684210526316,3,370.456,1,Tech Loyal
RD-19810,148,6,899.26,238.356,0,3,4,2,9,Regular Customers,2014-10-27,2017-02-03,11,81.75090909090909,124.85472023552374,3,3.727272727272727,0.2545454545454546,830,75.45454545454545,2,159.56,1,Tech Loyal
RD-19900,227,8,2816.3,317.624,0,2,5,4,11,At Risk,2014-04-05,2016-11-16,19,148.2263157894737,258.86115741692123,3,3.9473684210526314,0.042105263157894736,956,50.31578947368421,11,1538.3500000000001,1,Tech Loyal
RD-19930,82,3,787.9720000000001,182.97,0,4,1,2,7,Needs Attention,2014-10-03,2017-04-10,8,98.49650000000001,214.565909436438,3,3.125,0.325,920,115.0,4,719.696,1,Tech Loyal
RE-19405,915,1,48.36,0.0,1,1,1,1,3,Hibernating,2014-12-29,2014-12-29,1,48.36,,1,5.0,0.2,0,0.0,12,0.0,0,Standard
RE-19450,120,5,876.696,0.0,1,3,3,2,8,Regular Customers,2014-06-03,2017-03-03,9,97.41066666666667,78.64236550994634,3,5.222222222222222,0.13333333333333333,1004,111.55555555555556,3,239.9,1,Tech Loyal
RF-19345,208,8,3309.15,0.0,1,2,5,4,11,At Risk,2014-05-20,2016-12-05,16,206.821875,390.59026987469014,3,4.1875,0.1375,930,58.125,12,176.7,1,Tech Loyal
RF-19735,309,5,1129.906,1211.39,0,1,3,2,6,Regular Customers,2014-08-06,2016-08-26,6,188.31766666666667,207.70032094502568,2,3.5,0.03333333333333333,751,125.16666666666667,8,942.846,1,Tech Loyal
RF-19840,76,7,909.312,35.91,0,4,4,2,10,Potential Loyalists,2014-11-12,2017-04-16,10,90.9312,118.16813947817464,3,4.2,0.09,886,88.6,4,29.56,1,Tech Loyal
RH-19495,701,2,3491.712,129.664,0,1,1,5,7,Regular Customers,2014-08-23,2015-07-31,5,698.3424,1011.0682917383969,3,5.0,0.08,342,68.4,7,2309.65,1,At-Risk High-Value
RH-19510,285,6,6979.18,0.0,1,2,4,5,11,At Risk,2014-11-16,2016-09-19,12,581.5983333333334,998.4925638893984,3,3.5833333333333335,0.03333333333333333,673,56.083333333333336,9,4214.37,1,At-Risk High-Value
RH-19555,337,2,740.382,0.0,1,1,1,2,4,Hibernating,2015-12-04,2016-07-29,3,246.79399999999998,396.7259949789023,1,3.6666666666666665,0.5333333333333333,238,79.33333333333333,7,0.0,0,Standard
